"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"42",7.49174,23.36148,171.07011,283.89453,305.11602,313.20538,396.11732,425.85394,523.75268,538.36319,552.24458,666.17075,678.38555,692.33571,695.75075,713.48574,846.36136,849.71332,860.79748,888.52526,901.94072,910.781303,914.93087,918.34673,920.62397,924.03983,1017.462152,1058.86996,1274.184445,1319.534755,1403.5845053,1403.7718262,1413.087788,1435.880268,1453.319468,1474.04229,1521.473694,1635.798196,1638.9790648,1739.466522,1740.376278,2007.574792,2142.681692,2176.248842,2258.796992,2280.197392,2609.339292,2627.011672,2725.905812,3285.119222,3516.816592,4224.933292,5104.493692,5663.515302,6178.769102,6775.284502,7321.323302,7535.882062,7747.020002,7873.564442
"43",9.39518000000001,30.52526,171.40805,278.138078,291.539758,306.156878,383.538618,413.294918,508.749998,520.035368,533.790548,647.953758,655.154538,664.971408,667.640908,693.057058,837.254118,842.340498,857.851108,894.562038,907.988778,919.301433,924.474388,927.838558,930.081338,933.445508,1012.3665544,1038.350821,1280.685251,1322.969061,1398.371651,1404.091931,1426.674761,1445.904791,1460.298391,1490.692131,1560.297711,1632.867471,1646.983861,1745.377616,1746.281441,1938.211978,2064.615378,2095.033188,2177.289778,2198.688778,2530.328578,2554.966798,2663.423278,3279.764848,3518.679278,4121.621878,5378.613178,5494.947188,5873.290078,6544.961578,7367.864278,7601.879558,7734.376178,7843.727588
"44",5.36346,25.64868,174.37492,285.62785,303.4888,315.34304,399.005148,424.62246,517.19575,539.9158,546.23769,652.49547,659.69619,669.80921,673.59543,692.32721,810.621656,812.134229,821.69164,847.561,861.79654,880.77293,887.79088,889.16917,890.08803,891.46632,986.66156,1020.810196,1343.26056,1391.58497,1446.67416,1451.77131,1480.60812,1498.18636,1510.59184,1557.54503,1633.453408,1695.03727,1709.9278104,1830.269932,1836.941452,2009.190492,2091.024592,2104.702743,2175.753552,2193.521052,2489.667912,2511.202752,2622.418386,3153.206622,3432.559442,4001.727342,5413.440842,5599.979532,6143.602742,6630.229832,7398.493072,7626.759472,7726.916092,7802.192722
"45",9.90865999999999,29.61616,143.0894,273.014851,285.636617,293.450513,349.589929,375.17914,482.67222,501.94743,518.80277,636.54068,652.64774,690.413074,690.713462,706.53562,801.164126,802.006289,811.12306,834.72991,843.69811,860.56767,866.5332211,866.55858775,866.57549885,866.6008655,955.6561255,986.7975795,1265.2063355,1353.5697955,1446.8314455,1451.7770655,1492.8571755,1513.5166055,1527.2718055,1574.5625855,1644.7128335,1694.6597255,1714.9707695,1844.3793355,1850.9130355,2093.5866405,2179.7279405,2244.3459305,2325.5806705,2341.5373705,2603.0398105,2612.2375325,2671.3084705,3299.6955205,3565.3212075,4090.9575075,5437.7675075,5647.5983075,6099.4316075,6607.2801075,7347.7665075,7592.7377675,7766.4653075,7865.3392475
"46",13.1131,32.1895,152.86319,277.15657,304.81682,323.0729,380.233963,400.55148,497.63332,514.63468,533.15387,655.74164,664.38116,695.37874,696.76354,715.34174,816.7293268,816.9763102,822.748048,838.818338,847.203338,871.755458,882.170516,883.806383,884.896961,886.532828,966.169878,1012.489918,1283.527668,1332.286103,1409.586548,1412.282348,1463.304938,1482.177048,1493.218648,1530.473148,1616.0209354,1679.361253,1697.693417,1773.440717,1780.004687,2033.805157,2098.716807,2148.925137,2243.638797,2258.610217,2502.940827,2512.689059,2577.696327,3270.542527,3495.868977,4041.502877,5445.660177,5665.961157,6051.922677,6636.924877,7439.660447,7618.831677,7773.348177,7879.734417
"47",11.14112,36.75114,154.40965,265.895691,290.32756,301.247,358.494612,379.23054,495.42555,513.06474,531.66955,647.40914,651.967946,674.482629,675.794787,689.80511,796.455364,797.546941,804.00275,820.6864,828.0937,845.28562,852.424128,853.66722,854.495948,855.73904,924.665278,956.290134,1279.16731,1356.62867,1428.58913,1431.86951,1487.9246,1496.39446,1498.770852,1526.85165,1601.157812,1697.40259,1714.906788,1792.62583,1795.42333,2059.79672,2123.38577,2168.13333,2271.85735,2284.87331,2607.36835,2617.791094,2701.90377,3277.3125,3476.61818,4107.54248,5411.57718,5624.93453,6083.84548,6641.24718,7458.0318,7620.10715,7778.61213,7885.8381
"48",26.01076,55.2075,146.689476,280.19651,300.347907,306.431803,360.939654,376.6078,470.22578,480.6782,491.72768,616.60174,632.0452,668.71327,673.27993,692.78865,805.649128,806.113867,814.10148,833.337996,836.218644,851.21295,858.997292,861.65189,863.421622,866.07622,962.21589,987.64036,1271.69663,1324.73132,1411.67877,1415.06259,1487.95926,1499.57737,1502.993722,1540.19408,1624.073116,1696.025179,1708.4124,1795.52524,1798.64638,2151.96669,2234.02464,2289.99744,2393.31408,2405.45242,2702.9362,2716.7209,2814.62702,3380.21833,3526.46567,4247.30567,5287.32945,5588.55425,5949.97665,6670.12525,7442.86422,7604.82225,7742.48925,7865.56545
"49",26.28678,50.67398,147.69992,278.726882,294.605923,295.930811,358.668962,387.006408,460.226182,471.539632,483.409532,606.457412,616.196492,654.563322,658.000542,676.622892,817.881718,819.165031,825.145922,839.087612,842.040842,860.922082,870.226908,872.679042,874.313798,876.765932,980.405432,1015.21857,1273.705222,1339.281882,1414.572692,1418.192912,1491.338732,1502.930367,1506.345419,1534.953022,1617.209574,1677.827083,1696.458299,1806.729199,1810.958179,2132.347799,2214.002319,2274.895799,2376.084059,2387.235679,2617.457549,2622.648249,2712.470379,3323.822149,3517.523989,4322.183389,5396.598689,5645.002489,5983.915769,6596.043099,7245.078059,7590.487349,7794.337309,7905.039589
"50",25.84522,50.24306,175.5083888,269.207047,282.550803,283.870611,340.729372,362.00414,472.232566,503.457346,517.831816,624.231226,633.945766,690.276216,693.263996,707.274826,808.947354,810.391203,813.146048,819.407166,822.275586,844.688266,855.77697,858.616536,860.50958,863.349146,968.234616,993.685216,1282.474706,1347.831556,1439.849166,1442.893446,1505.233536,1515.749831,1519.162731,1533.640822,1584.648466,1653.82799,1674.163296,1814.903416,1822.146736,2142.191131,2213.711636,2285.561246,2398.842036,2410.511936,2609.141196,2617.250436,2707.233236,3254.830086,3461.356236,4259.186736,5344.211036,5579.587436,5875.135958,6477.153526,7307.503126,7499.407166,7734.319926,7860.004656
"51",21.75282,44.71844,199.478128,286.1118,304.485636,307.657044,365.119078,394.476044,492.02527,523.17949,535.67687,636.34274,640.120874,710.29186,713.47192,731.22004,819.854196,820.436844,823.8947,834.03836,841.62386,867.20042,878.718894,881.179995,882.820729,885.28183,966.933956,992.68463,1287.36464,1367.11036,1446.45898,1454.39254,1500.4192,1508.038885,1511.453785,1555.59163,1613.41739,1732.10224,1754.3658,1894.19772,1895.150124,2182.64246,2244.61201,2304.61017,2424.44879,2435.84933,2604.52675,2617.13179,2755.11631,3262.15695,3513.81211,4262.08081,5362.24121,5649.51091,5967.05914,6222.75961,7234.96001,7651.02221,7844.13263,7912.77773
"52",21.80712,64.5836,182.4354108,287.418912,294.847977,299.913721,333.426633,364.826259,487.714739,514.549319,526.527839,645.928049,654.385469,712.880585,714.178257,719.566674,797.039068,799.140805,804.088634,814.37227,815.492428,830.188654,837.480454,839.210614,840.364054,842.094214,932.96177,967.268544,1270.262544,1312.577299,1463.842946,1465.216202,1491.441914,1505.450314,1514.569994,1551.184954,1619.866244,1763.539884,1787.746304,1893.565884,1895.07018,2190.734704,2267.787054,2327.377094,2385.736334,2402.602974,2568.509834,2580.617654,2688.382304,3249.211392,3483.849562,4128.343862,5253.751462,5584.285732,5826.447662,6372.195702,7379.602502,7773.574242,7838.382302,7858.078502
"53",12.11048,52.58508,147.5429888,270.620682,283.93475,294.22107,317.367002,340.3802,482.45616,519.40512,532.81891,650.23725,659.83473,727.039906,727.995818,734.42167,802.229074,802.683121,805.601871,812.436482,813.568508,830.95032,841.78857,847.1145,850.66512,855.99105,938.9268,1003.71587,1281.62377,1315.76243,1461.760234,1462.972666,1488.83803,1498.67508,1504.46112,1527.87571,1600.544558,1753.48116,1785.70209,1873.17381,1877.145,2212.103401,2246.080956,2287.507326,2358.562296,2372.796616,2537.264766,2548.306346,2682.715468,3308.145328,3568.442338,4257.290638,5355.865638,5592.685178,5947.857518,6468.038288,7223.051088,7652.474548,7753.802908,7776.577228
"54",15.11076,43.59166,125.475754,279.4997,289.911286,296.084614,305.615583,323.510728,462.15019,497.82232,504.444995,610.2937,623.2369,693.082388,694.358564,700.2689,804.365524,806.125036,807.666173,810.253268,811.332122,840.14744,853.425388,855.04936,856.132008,857.75598,947.846502,1020.56289,1273.677069,1307.600319,1437.821059,1442.187469,1474.402009,1479.984229,1482.362741,1523.039189,1621.560857,1741.83867,1767.228589,1898.204189,1901.570939,2138.359049,2233.407809,2261.918629,2317.404389,2335.727729,2515.944539,2527.196119,2674.209239,3292.794199,3520.852759,4163.796959,5348.496859,5587.651599,5903.148059,6570.381179,7279.931679,7685.217379,7795.492719,7822.084179
"55",12.96648,44.7035,124.06932,268.75358,280.385577,283.188993,293.689606,334.48497,455.0013,490.45032,496.505305,587.94651,599.86563,677.990544,679.484012,687.95587,818.828464,821.660011,825.545018,833.940576,838.539144,856.92877,867.49382,872.5049,875.84562,880.8567,960.14576,1005.31714,1273.33205,1298.8925,1444.42572,1452.00135,1484.91474,1489.863965,1492.244489,1541.25644,1604.770814,1707.75541,1728.80923,1858.133535,1866.008385,2158.747795,2247.707285,2284.306075,2379.069885,2399.559085,2536.028305,2547.839565,2703.561805,3449.708025,3647.363415,4263.958815,5380.208425,5604.556595,5815.965955,6427.644725,7227.077225,7652.570105,7703.957415,7726.617855
"56",22.2283,55.73268,141.533186,273.94175,282.898661,290.020189,306.246667,349.60646,482.34869,517.80347,528.37279,609.90959,621.41321,698.940614,699.797662,707.07493,806.465324,807.423926,809.425683,818.86983,835.42671,844.605354,848.85261,852.87084,855.54966,859.56789,948.46662,996.2450503,1280.580583,1329.695423,1451.509343,1461.149903,1495.617623,1500.279518,1502.659114,1529.157533,1567.904765,1738.839403,1755.313843,1912.722953,1922.174453,2168.868083,2268.727133,2284.013785,2383.924813,2408.167413,2544.920293,2557.206973,2763.650803,3340.449613,3553.551433,4205.606853,5339.315953,5745.814393,5946.715873,6513.225953,7369.723853,7749.777153,7877.336633,7898.274803
"57",19.40736,52.51632,137.985466,272.27463,288.600822,295.390206,309.415343,347.629719,503.894269,518.484529,525.982419,604.494369,615.701649,679.939533,681.706861,701.952709,803.712299,807.001769,809.778871,820.794579,842.077419,854.866521,858.334327,859.875079,860.902247,862.442999,940.335679,976.280694,1271.483299,1323.214939,1447.487999,1455.796379,1486.558799,1505.682639,1519.724319,1540.357569,1615.297769,1717.901696,1735.632659,1894.964599,1903.595599,2204.315449,2304.268949,2339.091369,2433.701949,2448.528849,2566.513569,2578.164169,2771.295459,3329.504209,3561.538659,4273.256179,5368.215279,5722.905149,5908.042039,6444.628439,7152.694689,7594.744639,7820.476559,7854.263609
"58",21.56472,43.91722,121.075628,261.78878,284.023867,298.959227,315.954005,359.031697,532.004587,540.278314,543.066102,603.304317,614.053557,677.551438,678.45248,699.480727,795.669671,797.412473,802.230217,818.910267,839.292747,851.785103,858.052067,863.789387,867.614267,873.351587,1012.940007,1034.979042,1264.277735,1320.077197,1432.171497,1442.752797,1477.957737,1485.404597,1490.113877,1530.519637,1631.991127,1723.734474,1728.5353116,1830.845382,1842.606522,2148.717492,2244.348642,2296.444022,2386.924042,2392.707642,2527.544082,2545.602422,2791.027612,3320.527192,3540.264052,4304.998202,5305.843802,5691.005102,5922.438872,6300.771302,7079.739172,7442.586902,7661.266522,7715.852782
"59",17.72932,36.58768,129.756276,254.56745,285.69113,294.75889,310.878352,369.15754,539.43156,550.13769,553.195745,605.04037,616.56889,689.880568,690.854764,714.46285,798.502054,799.140076,801.049703,810.8707,828.45502,843.33785,851.49498,857.93121,862.22203,868.65826,987.83202,1010.84304,1225.877252,1323.98902,1482.18528,1502.62476,1558.01316,1560.012709,1560.3226202,1578.774758,1650.40207,1757.087728,1761.263288,1852.268128,1864.985158,2177.814293,2268.769518,2285.207328,2364.844644,2366.531492,2508.980168,2519.299448,2752.169368,3241.998998,3501.629578,4193.663228,5383.493428,5703.213928,6084.801228,6687.658488,7423.018838,7688.134408,7819.123688,7865.601428
"60",9.45098,22.7508,126.39565,272.43001,283.451093,298.375733,312.437223,382.717043,554.178233,561.569348,563.261973,610.165163,621.699143,700.127031,700.582767,716.864143,802.555169,803.193212,805.162984,812.435423,821.953103,829.505514,834.659753,839.575493,842.852653,847.768393,974.975413,1006.061383,1205.300993,1333.368703,1447.761823,1460.059333,1520.024083,1524.341442,1524.6513532,1543.095251,1588.995211,1737.241181,1759.442961,1849.845331,1872.432511,2168.830731,2243.250831,2283.075641,2358.490831,2361.013131,2520.908191,2530.891871,2723.042931,3239.543341,3501.183381,4192.377531,5399.969931,5682.883271,6102.847731,6674.330381,7412.860741,7573.236431,7797.545291,7818.229826
"61",8.562612,17.59929,133.126883,272.869091,287.762661,304.646581,314.455187,368.153781,566.040071,575.519861,577.446266,634.241261,644.611721,731.678762,733.350164,753.716271,843.241897,845.247565,848.329792,857.675831,868.818251,880.037371,887.209271,893.142491,897.097971,903.031191,1034.322051,1058.998411,1268.211791,1352.453381,1442.080861,1452.971341,1507.293961,1511.299036,1511.610504,1541.502951,1576.604371,1737.067691,1759.274121,1869.349781,1890.865091,2169.991251,2240.926301,2275.865891,2353.599921,2355.604121,2544.516021,2552.034477,2718.849021,3272.691721,3554.694761,4180.369761,5457.216561,5648.366461,6202.036861,7056.487671,7504.202121,7702.151421,7923.563881,7968.848401
"62",3.683712,10.10127,107.139298,267.85829,284.87484,301.76204,323.510096,367.96619,521.4786,530.375937,544.67308,608.51813,619.53707,717.45557,719.63545,740.63093,830.325988,831.533737,834.26387,843.71182,855.76282,874.6796,884.20442,888.91322,892.05242,896.76122,1033.38438,1060.93361,1290.15736,1355.46892,1429.8426,1446.90795,1507.50198,1510.8314565,1511.1427417,1539.029863,1598.193673,1740.058823,1758.751523,1826.530613,1847.395493,2224.406273,2269.672683,2302.355873,2363.894153,2369.570173,2567.304313,2572.965667,2798.559723,3276.848573,3655.024373,4193.847523,5448.908523,5657.995793,6261.554823,7065.904343,7549.248643,7707.815103,7898.903123,7947.540893
"63",16.483148,23.37705,126.12463,276.220091,296.839739,309.119419,333.983469,374.985849,524.860529,531.284531,538.120109,582.997499,594.198119,687.396129,689.753989,704.848219,780.358907,781.586456,784.369206,793.823029,805.569529,828.583899,840.108829,845.118379,848.458079,853.467629,981.776849,1031.602579,1280.499599,1333.625519,1408.752389,1424.600399,1486.256609,1504.898269,1517.148469,1538.380983,1578.588839,1699.071345,1719.746939,1792.890979,1811.617969,2190.908389,2243.958999,2277.030129,2349.551609,2350.343669,2534.651169,2550.918349,2830.295789,3308.698399,3656.139409,4152.015809,5448.995609,5701.790509,6266.642909,7020.831399,7378.269899,7670.157009,7772.678669,7800.616259
"64",20.10426,27.72967,108.85881,262.649641,289.429326,297.094574,314.70504,374.07234,522.63448,531.92797,539.03128,589.63928,617.12984,715.341489,716.533507,726.90757,792.8643664,793.0123381,795.727954,805.655822,816.775382,835.426132,843.553736,846.138137,847.861071,850.445472,979.267922,1034.541932,1276.817882,1328.362012,1414.475452,1426.057732,1480.422052,1496.485492,1506.562932,1540.20126,1614.096172,1748.274249,1765.395552,1849.069332,1858.199022,2201.559332,2241.747932,2276.245752,2327.841072,2328.584242,2581.232032,2605.077572,2813.211022,3317.965752,3667.245812,4190.236242,5452.382212,5694.282532,6154.068622,6979.779202,7378.063642,7688.739912,7870.371512,7915.221722
"65",35.35516,46.44282,145.17236,265.61248,288.20982,297.06494,319.59716,370.91633,517.94277,531.25935,538.81232,571.93147,595.49023,686.77395,689.61451,704.89123,809.123818,811.272562,816.83558,832.35515,844.98647,861.38244,867.883364,869.801195,871.079749,872.99758,980.61233,1034.481999,1272.45614,1321.60004,1414.53119,1429.42178,1498.91735,1510.46246,1516.16838,1548.20942,1610.30088,1728.855875,1752.26052,1846.10112,1856.16264,2199.98692,2250.26892,2277.72207,2305.42052,2306.19112,2589.2036,2616.01018,2849.50527,3325.37453,3648.90993,4153.99033,5203.84953,5585.62673,6175.10439,6970.59876,7430.99136,7662.00105,7769.13525,7803.51102
"66",40.75226,54.9769,140.238178,269.04922,288.837347,290.483883,306.49657,366.49522,524.576631,537.893211,545.446931,578.707631,599.496851,688.199092,689.681814,720.800541,823.738465,825.915817,834.948811,856.042055,861.171317,878.199311,885.948015,887.723631,888.907375,890.682991,990.678721,1047.202601,1282.779491,1327.453811,1420.795261,1433.845051,1492.883281,1509.668181,1520.168221,1548.286123,1616.717481,1763.944591,1780.500461,1880.126281,1890.171811,2167.045231,2205.305791,2231.352161,2271.947411,2274.818171,2618.225851,2633.734025,2814.499491,3279.262841,3639.506541,4207.654171,5404.885041,5777.106441,6259.718741,6943.544561,7542.184421,7752.240781,7891.549741,7950.707731
"67",41.3717,58.54584,162.281638,271.810562,286.743559,291.417191,311.530255,352.257897,534.082695,544.010955,545.468106,570.879317,596.463737,688.502075,690.241991,729.620597,831.120837,833.549457,845.401067,872.676331,877.207633,899.504147,909.447855,911.000937,912.036325,913.589407,1007.349917,1069.155417,1290.537087,1330.073722,1392.369627,1396.113687,1443.614457,1456.565907,1463.370387,1474.982667,1516.817787,1645.723829,1679.029857,1749.161807,1767.493607,2094.334787,2140.792337,2166.662367,2212.143337,2215.017197,2503.767547,2524.950327,2814.196687,3262.415067,3587.141767,4061.590687,5236.116067,5593.405267,6122.767967,6503.527337,7278.861367,7727.673967,7910.833767,7956.908517
