Epoch time,Significant Wave Height (m)
1681207051,0.28
1681208851,0.3
1681210651,0.31
1681212451,0.3
1681214251,0.31
1681216051,0.31
1681217851,0.32
1681219651,0.31
1681221451,0.29
1681223251,0.29
1681225051,0.27
1681226851,0.26
1681228651,0.27
1681230451,0.28
1681232251,0.28
1681234051,0.3
1681235851,0.29
1681237651,0.28
1681239451,0.31
1681241251,0.3
1681243051,0.33
1681244851,0.32
1681246651,0.33
1681248451,0.35
1681250251,0.37
1681252051,0.35
1681253851,0.37
1681255651,0.35
1681257451,0.36
1681259251,0.34
1681261051,0.35
1681262851,0.3
1681264651,0.3
1681266451,0.3
1681268251,0.29
1681270051,0.32
1681271851,0.31
1681273651,0.3
1681275451,0.31
1681277251,0.33
1681279051,0.31
1681280851,0.37
1681282651,0.39
1681284451,0.37
1681286251,0.38
1681288051,0.35
1681289851,0.39
1681291651,0.35
1681293451,0.34
1681295251,0.36
1681297051,0.39
1681298851,0.36
1681300651,0.39
1681302451,0.35
1681304251,0.37
1681306051,0.39
1681307851,0.39
1681309651,0.41
1681311451,0.44
1681313251,0.43
1681315051,0.45
1681316851,0.46
1681318651,0.44
1681320451,0.48
1681322251,0.48
1681324051,0.42
1681325851,0.43
1681327651,0.38
1681329451,0.37
1681331251,0.34
1681333051,0.34
1681334851,0.35
1681336651,0.36
1681338451,0.34
1681340251,0.32
1681342051,0.35
1681343851,0.29
1681345651,0.3
1681347451,0.3
1681349251,0.29
1681351051,0.29
1681352851,0.29
1681354651,0.29
1681356451,0.28
1681358251,0.3
1681360051,0.3
1681361851,0.31
1681363651,0.35
1681365451,0.35
1681367251,0.33
1681369051,0.35
1681370851,0.34
1681372651,0.35
1681374451,0.33
1681376251,0.34
1681378051,0.36
1681379851,0.36
1681381651,0.34
1681383451,0.34
1681385251,0.35
1681387051,0.37
1681388851,0.36
1681390651,0.38
1681392451,0.36
1681394251,0.33
1681396051,0.35
1681397851,0.37
1681399651,0.37
1681401451,0.38
1681403251,0.41
1681405051,0.4
1681406851,0.41
1681408651,0.44
1681410451,0.39
1681412251,0.39
1681414051,0.42
1681415851,0.4
1681417651,0.38
1681419451,0.38
1681421251,0.4
1681423051,0.39
1681424851,0.41
1681426651,0.39
1681428451,0.38
1681430251,0.4
1681432051,0.37
1681433851,0.4
1681435651,0.52
1681437451,0.59
1681439251,0.64
1681441051,0.64
1681442851,0.68
1681444651,0.69
1681446451,0.73
1681448251,0.77
1681450051,0.75
1681451851,0.65
1681453651,0.68
1681455451,0.75
1681457251,0.85
1681459051,0.85
1681460851,0.79
1681462651,0.85
1681464451,0.83
1681466251,0.82
1681468051,0.8
1681469851,0.81
1681471651,0.8
1681473451,1.18
1681475251,0.75
1681477051,0.95
1681478851,0.77
1681480651,0.86
1681482451,0.84
1681484251,0.86
1681486051,0.87
1681487851,0.79
1681489651,0.76
1681491451,0.8
1681493251,0.79
1681495051,0.82
1681496851,0.91
1681498651,0.87
1681500451,0.96
1681502251,0.91
1681504051,0.94
1681505851,0.91
1681507651,0.94
1681509451,0.86
1681511251,0.91
1681513051,0.88
1681514851,0.87
1681516651,0.81
1681518451,0.79
1681520251,0.75
1681522051,0.76
1681523851,0.76
1681525651,0.95
1681527451,0.77
1681529251,0.78
1681531051,0.76
1681532851,0.78
1681534651,0.78
1681536451,0.75
1681538251,0.8
1681540051,2.02
1681541851,0.8
1681543651,0.8
1681545451,0.76
1681547251,0.82
1681549051,0.81
1681550851,0.81
1681552651,0.75
1681554451,0.72
1681556251,0.75
1681558051,0.74
1681559851,0.78
1681561651,0.73
1681563451,0.72
1681565251,0.76
1681567051,0.77
1681568851,0.72
1681570651,0.73
1681572451,0.69
1681574251,0.71
1681576051,0.69
1681577851,0.73
1681579651,0.73
1681581451,0.71
1681583251,0.71
1681585051,0.76
1681586851,0.76
1681588651,0.77
1681590451,0.75
1681592251,0.75
1681594051,0.79
1681595851,0.74
1681597651,0.78
1681599451,0.78
1681601251,0.77
1681603051,0.75
1681604851,1
1681606651,0.78
1681608451,0.78
1681610251,0.7
1681612051,0.72
1681613851,0.75
1681615651,0.71
1681617451,0.71
1681619251,0.76
1681621051,0.76
1681622851,0.69
1681624651,0.7
1681626451,0.7
1681628251,0.74
1681630051,0.72
1681631851,0.76
1681633651,0.72
1681635451,0.72
1681637251,0.7
1681639051,0.73
1681640851,0.73
1681642651,0.75
1681644451,0.71
1681646251,0.66
1681648051,0.65
1681649851,0.63
1681651651,0.66
1681653451,0.65
1681655251,0.68
1681657051,0.7
1681658851,0.61
1681660651,0.58
1681662451,0.55
1681664251,0.57
1681666051,0.58
1681667851,0.6
1681669651,0.58
1681671451,0.57
1681673251,0.57
1681675051,0.6
1681676851,0.67
1681678651,0.57
1681680451,0.57
1681682251,0.57
1681684051,0.56
1681685851,0.52
1681687651,0.5
1681689451,0.47
1681691251,0.5
1681693051,0.48
1681694851,0.46
1681696651,0.47
1681698451,0.51
1681700251,0.52
1681702051,0.5
1681703851,0.5
1681705651,0.48
1681707451,0.44
1681709251,0.43
1681711051,0.41
1681712851,0.39
1681714651,0.42
1681716451,0.41
1681718251,0.36
1681720051,0.39
1681721851,0.37
1681723651,0.36
1681725451,0.33
1681727251,0.35
1681729051,0.34
1681730851,0.3
1681732651,0.32
1681734451,0.33
1681736251,0.32
1681738051,0.34
1681739851,0.32
1681741651,0.29
1681743451,0.3
1681745251,0.32
1681747051,0.33
1681748851,0.33
1681750651,0.34
1681752451,0.31
1681754251,0.29
1681756051,0.3
1681757851,0.31
1681759651,0.29
1681761451,0.27
1681763251,0.27
1681765051,0.28
1681766851,0.26
1681768651,0.27
1681770451,0.25
1681772251,0.25
1681774051,0.27
1681775851,0.25
1681777651,0.28
1681779451,0.29
1681781251,0.3
1681783051,0.3
1681784851,0.29
1681786651,0.27
1681788451,0.29
1681790251,0.27
1681792051,0.28
1681793851,0.28
1681795651,0.29
1681797451,0.28
1681799251,0.27
1681801051,0.27
1681802851,0.26
1681804651,0.24
1681806451,0.21
1681808251,0.19
1681810051,0.19
1681811851,0.19
1681813651,0.17
1681815451,0.16
1681817251,0.16
1681819051,0.17
1681820851,0.17
1681822651,0.18
1681824451,0.17
1681826251,0.19
1681828051,0.19
1681829851,0.18
1681831651,0.17
1681833451,0.17
1681835251,0.19
1681837051,0.19
1681838851,0.21
1681840651,0.17
1681842451,0.11
1681844251,0.1
1681846051,0.09
1681847851,0.08
1681849651,0.1
1681851451,0.11
1681853251,0.12
1681855051,0.14
1681856851,0.12
1681858651,0.12
1681860451,0.11
1681862251,0.11
1681864051,0.12
1681865851,0.11
1681867651,0.13
1681869451,0.15
1681871251,0.16
1681873051,0.14
1681874851,0.14
1681876651,0.13
1681878451,0.13
1681880251,0.13
1681882051,0.1
1681883851,0.09
1681885651,0.09
1681887451,0.09
1681889251,0.09
1681891051,0.09
1681892851,0.09
1681894651,0.09
1681896451,0.09
1681898251,0.1
1681900051,0.11
1681901851,0.11
1681903651,0.12
1681905451,0.13
1681907251,0.14
1681909051,0.15
1681910851,0.16
1681912651,0.18
1681914451,0.17
1681916251,0.16
1681918051,0.16
1681919851,0.16
1681921651,0.17
1681923451,0.16
1681925251,0.19
1681927051,0.17
1681928851,0.16
1681930651,0.18
1681932451,0.18
1681934251,0.19
1681936051,0.18
1681937851,0.18
1681939651,0.19
1681941451,0.2
1681943251,0.23
1681945051,0.24
1681946851,0.23
1681948651,0.24
1681950451,0.25
1681952251,0.25
1681954051,0.28
1681955851,0.3
1681957651,0.33
1681959451,0.27
1681961251,0.3
1681963051,0.3
1681964851,0.31
1681966651,0.33
1681968451,0.33
1681970251,0.31
1681972051,0.35
1681973851,0.34
1681975651,0.33
1681977451,0.32
1681979251,0.31
1681981051,0.28
1681982851,0.29
1681984651,0.31
1681986451,0.33
1681988251,0.29
1681990051,0.31
1681991851,0.28
1681993651,0.29
1681995451,0.33
1681997251,0.32
1681999051,0.28
1682000851,0.28
1682002651,0.28
1682004451,0.27
1682006251,0.27
1682008051,0.3
1682009851,0.27
1682011651,0.26
1682013451,0.26
1682015251,0.27
1682017051,0.25
1682018851,0.3
1682020651,0.27
1682022451,0.29
1682024251,0.27
1682026051,0.26
1682027851,0.23
1682029651,0.23
1682031451,0.22
1682033251,0.2
1682035051,0.21
1682036851,0.18
1682038651,0.18
1682040451,0.18
1682042251,0.18
1682044051,0.17
1682045851,0.21
1682047651,0.2
1682049451,0.21
1682051251,0.2
1682053051,0.21
1682058451,0.17
1682060251,0.17
1682062051,0.17
1682063851,0.19
1682065651,0.19
1682067451,0.18
1682069251,0.16
1682071051,0.17
1682072851,0.17
1682074651,0.2
1682076451,0.19
1682078251,0.17
1682080051,0.18
1682081851,0.17
1682083651,0.18
1682085451,0.18
1682087251,0.18
1682089051,0.18
1682090851,0.17
1682092651,0.17
1682094451,0.17
1682096251,0.18
1682098051,0.16
1682099851,0.15
1682101651,0.14
1682103451,0.14
1682105251,0.14
1682107051,0.14
1682108851,0.13
1682110651,0.11
1682112451,0.11
1682114251,0.12
1682116051,0.1
1682117851,0.11
1682119651,0.12
1682121451,0.14
1682123251,0.15
1682125051,0.19
1682126851,0.2
1682128651,0.19
1682130451,0.22
1682132251,0.23
1682134051,0.22
1682135851,0.2
1682137651,0.2
1682139451,0.21
1682141251,0.21
1682143051,0.22
1682144851,0.21
1682146651,0.2
1682148451,0.19
1682150251,0.18
1682152051,0.17
1682153851,0.17
1682155651,0.18
1682157451,0.16
1682159251,0.14
1682161051,0.16
1682162851,0.15
1682164651,0.15
1682166451,0.16
1682168251,0.17
1682170051,0.17
1682171851,0.16
1682173651,0.17
1682175451,0.16
1682177251,0.17
1682179051,0.19
1682180851,0.18
1682182651,0.16
1682184451,0.18
1682186251,0.18
1682188051,0.19
1682189851,0.17
1682191651,0.16
1682193451,0.18
1682195251,0.2
1682197051,0.19
1682198851,0.18
1682200651,0.16
1682202451,0.17
1682204251,0.16
1682206051,0.2
1682207851,0.24
1682209651,0.22
1682211451,0.24
1682213251,0.23
1682215051,0.24
1682216851,0.26
1682218651,0.29
1682220451,0.3
1682222251,0.3
1682224051,0.3
1682225851,0.3
1682227651,0.28
1682229451,0.23
1682231251,0.25
1682233051,0.28
1682234851,0.28
1682236651,0.31
1682238451,0.3
1682240251,0.29
1682242051,0.28
1682243851,0.28
1682245651,0.26
1682247451,0.25
1682249251,0.23
1682251051,0.22
1682252851,0.23
1682254651,0.2
1682256451,0.21
1682258251,0.18
1682260051,0.2
1682261851,0.2
1682263651,0.23
1682265451,0.21
1682267251,0.22
1682269051,0.25
1682270851,0.24
1682272651,0.25
1682274451,0.24
1682276251,0.23
1682278051,0.22
1682279851,0.22
1682281651,0.2
1682283451,0.18
1682285251,0.18
1682287051,0.2
1682288851,0.17
1682290651,0.16
1682292451,0.17
1682294251,0.17
1682296051,0.16
1682297851,0.16
1682299651,0.15
1682301451,0.14
1682303251,0.16
1682305051,0.14
1682306851,0.14
1682308651,0.12
1682310451,0.13
1682312251,0.12
1682314051,0.11
1682315851,0.14
1682317651,0.11
1682319451,0.12
1682321251,0.14
1682323051,0.15
1682324851,0.2
1682326651,0.22
1682328451,0.21
1682330251,0.21
1682332051,0.22
1682333851,0.22
1682335651,0.19
1682337451,0.21
1682339251,0.19
1682341051,0.18
1682342851,0.17
1682344651,0.16
1682346451,0.17
1682348251,0.17
1682350051,0.2
1682351851,0.26
1682353651,0.25
1682355451,0.28
1682357251,0.24
1682359051,0.25
1682360851,0.22
1682362651,0.19
1682364451,0.19
1682366251,0.16
1682368051,0.18
1682369851,0.11
1682371651,0.08
1682373451,0.08
1682378851,0.09
1682380651,0.1
1682382451,0.14
1682384251,0.14
1682386051,0.15
1682387851,0.17
1682389651,0.19
1682391451,0.2
1682393251,0.24
1682395051,0.22
1682396851,0.25
1682398651,0.25
1682400451,0.27
1682402251,0.29
1682404051,0.31
1682405851,0.31
1682407651,0.32
1682409451,0.32
1682411251,0.3
1682413051,0.3
1682414851,0.34
1682416651,0.34
1682418451,0.38
1682420251,0.4
1682422051,0.41
1682423851,0.45
1682425651,0.46
1682427451,0.51
1682429251,0.54
1682431051,0.57
1682432851,0.56
1682434651,0.63
1682436451,0.59
1682438251,0.64
1682440051,0.66
1682441851,0.68
1682443651,0.7
1682445451,0.75
1682447251,0.74
1682449051,0.71
1682450851,0.81
1682452651,0.77
1682454451,0.7
1682456251,0.69
1682458051,0.7
1682459851,0.61
1682461651,0.57
1682463451,0.51
1682465251,0.5
1682467051,0.46
1682468851,0.45
1682470651,0.41
1682472451,0.39
1682474251,0.37
1682476051,0.38
1682477851,0.35
1682479651,0.33
1682481451,0.33
1682483251,0.34
1682485051,0.35
1682486851,0.37
1682488651,0.38
1682490451,0.38
1682492251,0.38
1682494051,0.4
1682495851,0.38
1682497651,0.36
1682499451,0.36
1682501251,0.37
1682503051,0.35
1682504851,0.35
1682506651,0.34
1682508451,0.31
1682510251,0.34
1682512051,0.36
1682513851,0.42
1682515651,0.48
1682517451,0.51
1682519251,0.59
1682521051,0.56
1682522851,0.48
1682524651,0.45
1682526451,0.4
1682528251,0.39
1682530051,0.4
1682531851,0.42
1682533651,0.37
1682535451,0.36
1682537251,0.36
1682539051,0.36
1682540851,0.38
1682542651,0.37
1682544451,0.35
1682546251,0.37
1682548051,0.36
1682549851,0.37
1682551651,0.34
1682553451,0.32
1682555251,0.31
1682557051,0.29
1682558851,0.29
1682560651,0.3
1682562451,0.29
1682564251,0.29
1682566051,0.28
1682567851,0.28
1682569651,0.26
1682571451,0.25
1682573251,0.28
1682575051,0.28
1682576851,0.3
1682578651,0.3
1682580451,0.29
1682582251,0.29
1682584051,0.27
1682585851,0.27
1682587651,0.28
1682589451,0.27
1682591251,0.26
1682593051,0.26
1682594851,0.29
1682596651,0.28
1682598451,0.33
1682600251,0.32
1682602051,0.34
1682603851,0.3
1682605651,0.31
1682607451,0.3
1682609251,0.33
1682611051,0.3
1682612851,0.3
1682614651,0.28
1682616451,0.27
1682618251,0.27
1682620051,0.26
1682621851,0.27
1682623651,0.27
1682625451,0.26
1682627251,0.26
1682629051,0.26
1682630851,0.25
1682632651,0.23
1682634451,0.24
1682636251,0.22
1682638051,0.23
1682639851,0.22
1682641651,0.23
1682643451,0.24
1682645251,0.22
1682647051,0.22
1682648851,0.24
1682650651,0.23
1682652451,0.23
1682654251,0.22
1682656051,0.23
1682657851,0.23
1682659651,0.24
1682661451,0.22
1682663251,0.25
1682665051,0.27
1682666851,0.25
1682668651,0.25
1682670451,0.26
1682672251,0.26
1682674051,0.27
1682675851,0.26
1682677651,0.24
1682679451,0.26
1682681251,0.25
1682683051,0.24
1682684851,0.23
1682686651,0.24
1682688451,0.23
1682690251,0.23
1682692051,0.21
1682693851,0.21
1682695651,0.21
1682697451,0.23
1682699251,0.24
1682701051,0.23
1682702851,0.23
1682704651,0.23
1682706451,0.21
1682708251,0.23
1682710051,0.24
1682711851,0.21
1682713651,0.22
1682715451,0.23
1682717251,0.21
1682719051,0.22
1682720851,0.23
1682722651,0.24
1682724451,0.22
1682726251,0.21
1682728051,0.23
1682729851,0.21
1682731651,0.23
1682733451,0.21
1682735251,0.23
1682737051,0.22
1682738851,0.2
1682740651,0.19
1682742451,0.2
1682744251,0.19
1682746051,0.19
1682747851,0.19
1682749651,0.19
1682751451,0.19
1682753251,0.2
1682755051,0.19
1682756851,0.2
1682758651,0.19
1682760451,0.21
1682762251,0.22
1682764051,0.24
1682765851,0.27
1682767651,0.24
1682769451,0.27
1682771251,0.29
1682773051,0.29
1682774851,0.26
1682776651,0.26
1682778451,0.26
1682780251,0.27
1682782051,0.27
1682783851,0.27
1682785651,0.26
1682787451,0.26
1682789251,0.23
1682791051,0.24
1682792851,0.22
1682794651,0.23
1682796451,0.22
1682798251,0.26
1682800051,0.25
1682801851,0.27
1682803651,0.28
1682805451,0.25
1682807251,0.25
1682809051,0.24
1682810851,0.25
1682812651,0.26
1682814451,0.26
1682816251,0.25
1682818051,0.26
1682819851,0.25
1682821651,0.2
1682823451,0.22
1682825251,0.21
1682827051,0.22
1682828851,0.22
1682830651,0.23
1682832451,0.23
1682834251,0.22
1682836051,0.21
1682837851,0.16
1682839651,0.21
1682841451,0.19
1682843251,0.18
1682845051,0.22
1682846851,0.2
1682848651,0.22
1682854051,0.29
1682855851,0.28
1682857651,0.34
1682859451,0.31
1682861251,0.25
1682863051,0.22
1682864851,0.17
1682866651,0.13
1682868451,0.12
1682870251,0.14
1682872051,0.17
1682873851,0.19
1682875651,0.2
1682877451,0.2
1682879251,0.17
1682881051,0.17
1682882851,0.15
1682884651,0.12
1682886451,0.12
1682888251,0.12
1682890051,0.11
1682891851,0.11
1682893651,0.11
1682895451,0.12
1682897251,0.12
1682899051,0.12
1682900851,0.16
1682902651,0.16
1682904451,0.16
1682906251,0.17
1682908051,0.19
1682909851,0.2
1682911651,0.19
1682913451,0.2
1682915251,0.22
1682917051,0.23
1682918851,0.25
1682920651,0.28
1682922451,0.33
1682924251,0.36
1682926051,0.4
1682927851,0.42
1682929651,0.54
1682931451,0.61
1682933251,0.64
1682935051,0.65
1682936851,0.72
1682938651,0.72
1682940451,0.67
1682942251,0.65
1682944051,0.58
1682945851,0.62
1682947651,0.63
1682949451,0.62
1682951251,0.58
1682953051,0.57
1682954851,0.56
1682956651,0.59
1682958451,0.68
1682960251,0.72
1682962051,0.72
1682963851,0.76
1682965651,0.77
1682967451,0.85
1682969251,0.8
1682971051,0.94
1682972851,1.04
1682974651,0.99
1682976451,1.06
1682978251,1.14
1682980051,1.13
1682981851,1.14
1682983651,1.06
1682985451,1.13
1682987251,1.17
1682989051,1.15
1682990851,1.18
1682992651,1.14
1682994451,1.18
1682996251,1.2
1682998051,1.14
1682999851,1.06
1683001651,1.09
1683003451,1.09
1683005251,1.12
1683007051,1.08
1683008851,1.02
1683010651,1.11
1683012451,0.99
1683014251,1.07
1683016051,1.04
1683017851,1.08
1683019651,1.03
1683021451,1.04
1683023251,1.02
1683025051,0.93
1683026851,0.98
1683028651,0.93
1683030451,0.9
1683032251,0.88
1683034051,0.81
1683035851,0.79
1683037651,0.85
1683039451,0.82
1683041251,0.75
1683043051,0.69
1683044851,0.72
1683046651,0.71
1683048451,0.69
1683050251,0.7
1683052051,0.62
1683053851,0.64
1683055651,0.58
1683057451,0.57
1683059251,0.55
1683061051,0.49
1683062851,0.5
1683064651,0.5
1683066451,0.52
1683068251,0.49
1683070051,0.47
1683071851,0.45
1683073651,0.4
1683075451,0.4
1683077251,0.4
1683079051,0.43
1683080851,0.38
1683082651,0.4
1683084451,0.38
1683086251,0.36
1683088051,0.35
1683089851,0.39
1683091651,0.38
1683093451,0.33
1683095251,0.36
1683097051,0.32
1683098851,0.31
1683100651,0.28
1683102451,0.28
1683104251,0.27
1683106051,0.24
1683107851,0.26
1683109651,0.26
1683111451,0.26
1683113251,0.23
1683115051,0.25
1683116851,0.24
1683118651,0.23
1683120451,0.23
1683122251,0.21
1683124051,0.2
1683125851,0.21
1683127651,0.2
1683129451,0.2
1683131251,0.18
1683133051,0.19
1683134851,0.19
1683136651,0.17
1683138451,0.19
1683140251,0.17
1683142051,0.18
1683143851,0.18
1683145651,0.19
1683147451,0.17
1683149251,0.17
1683151051,0.19
1683152851,0.17
1683154651,0.19
1683156451,0.19
1683158251,0.18
1683160051,0.16
1683161851,0.17
1683163651,0.17
1683165451,0.19
1683167251,0.21
1683169051,0.24
1683170851,0.24
1683172651,0.31
1683174451,0.42
1683176251,0.41
1683178051,0.39
1683179851,0.38
1683181651,0.32
1683183451,0.28
1683185251,0.26
1683187051,0.24
1683188851,0.23
1683190651,0.2
1683192451,0.2
1683194251,0.23
1683196051,0.28
1683197851,0.28
1683199651,0.27
1683201451,0.31
1683203251,0.32
1683205051,0.34
1683206851,0.39
1683208651,0.4
1683210451,0.38
1683212251,0.38
1683214051,0.34
